celltype	pvalue	q	trait	discovery	z
respiratory basal cell	0.20948035371269	0.502752848910457	UKB_460K.blood_LYMPHOCYTE_COUNT	False	0.8082256273583966
type II pneumocyte	0.228180475689396	0.536895236916226	UKB_460K.blood_LYMPHOCYTE_COUNT	False	0.7448524033915144
keratinocyte stem cell	0.253307886356062	0.576251159034113	UKB_460K.blood_LYMPHOCYTE_COUNT	False	0.6641164651515772
secretory cell	0.2545109285734	0.576251159034113	UKB_460K.blood_LYMPHOCYTE_COUNT	False	0.660361523914903
intestinal crypt stem cell	0.304670921539047	0.677046492308993	UKB_460K.blood_LYMPHOCYTE_COUNT	False	0.5110131582136551
smooth muscle cell	0.344655347218185	0.751975303021495	UKB_460K.blood_LYMPHOCYTE_COUNT	False	0.39979068191128286
pancreatic stellate cell	0.409284691543999	0.867173768656551	UKB_460K.blood_LYMPHOCYTE_COUNT	False	0.22938539960293164
brain pericyte	0.411907540111862	0.867173768656551	UKB_460K.blood_LYMPHOCYTE_COUNT	False	0.22264079910107792
thymocyte	0.472832068312584	0.978273244784657	UKB_460K.blood_LYMPHOCYTE_COUNT	False	0.06815262799502836
chondrocyte	0.522035403106743	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-0.05526267996013148
luminal epithelial cell of mammary gland	0.52978187297872	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-0.07472155897392042
basal cell	0.550336863055659	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-0.12651247610940258
pancreatic B cell	0.551035164719617	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-0.12827712067689265
kidney interstitial fibroblast	0.570691624636529	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-0.17813526083223863
pulmonary interstitial fibroblast	0.616365954000746	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-0.2959502277740929
club cell of bronchiole	0.631737035081867	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-0.336457454294287
endocardial cell	0.667128144372641	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-0.4319968380778765
endothelial cell	0.755063820759422	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-0.6905118532266439
epithelial cell of large intestine	0.780657845462685	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-0.7744168724979751
epidermal cell	0.807795947802249	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-0.8698029402528716
pancreatic ductal cell	0.815550255227369	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-0.89853669806032
bulge keratinocyte	0.83933874991552	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-0.9917438385155486
large intestine goblet cell	0.847314720065939	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-1.0249843759362727
bladder urothelial cell	0.869054739336321	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-1.1219339570951243
myeloid cell	0.874565979729026	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-1.148243537905151
enterocyte of epithelium of large intestine	0.880730667072883	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-1.1786472567756316
smooth muscle cell of trachea	0.888123292879276	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-1.2166079559692036
kidney loop of Henle ascending limb epithelial cell	0.902763650521634	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-1.297460757813838
mesangial cell	0.905218587076651	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-1.311873483165898
stromal cell	0.918948325316064	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-1.3980323617505703
bladder cell	0.924001669926041	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-1.4325143994275873
pancreatic acinar cell	0.930363087978479	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-1.4785006470183841
skeletal muscle satellite cell	0.944697411048555	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-1.5954789304825916
fibroblast	0.945582959306515	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-1.603455703337578
pancreatic PP cell	0.949026521806135	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-1.6354871972253482
oligodendrocyte	0.955522429584771	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-1.7009352802864444
mesenchymal stem cell of adipose	0.963836283143078	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-1.7970515665502917
kidney collecting duct principal cell	0.96625505109685	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-1.828397623392081
basal cell of epidermis	0.974490084214674	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-1.9513129326268654
epithelial cell of proximal tubule	0.978585015816252	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-2.025364320054134
fibroblast of lung	0.980791601990536	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-2.070379756615856
ventricular myocyte	0.981607775746175	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-2.088148419220347
lung neuroendocrine cell	0.98241144457448	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-2.1063137138174706
interneuron	0.984289269246469	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-2.151694019219509
adventitial cell	0.986562088763148	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-2.213316650519141
fibroblast of cardiac tissue	0.987364311035583	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-2.2372289842017734
kidney collecting duct epithelial cell	0.987374065980494	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-2.237527745170656
atrial myocyte	0.988090896087642	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-2.260049033056766
mucus secreting cell	0.989993731518164	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-2.3261127421862566
hepatocyte	0.991267008511145	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-2.376748696154508
astrocyte	0.99137241083223	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-2.381224800022366
keratinocyte	0.991781148597653	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-2.3990492691033025
pancreatic A cell	0.995797915806987	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-2.6353858669237415
pancreatic D cell	0.997662960657624	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-2.8286774086755915
mesenchymal stem cell	0.997824028681225	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-2.8514566026443084
Bergmann glial cell	0.998042632915199	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-2.8849519414824405
enteroendocrine cell	0.998214462175709	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-2.9137571712426618
ciliated columnar cell of tracheobronchial tree	0.998225060132257	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-2.9156152466566394
aortic endothelial cell	0.999338799738374	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-3.2110736185879545
fibrocyte	0.999878898350993	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-3.6703661247186066
ependymal cell	0.99996610928288	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-3.983941958559997
epithelial cell of thymus	0.999975423354934	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-4.059616922683109
neuronal stem cell	0.999995183759214	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-4.42526309289311
basal epithelial cell of tracheobronchial tree	0.999997905443169	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-4.6017721321554825
oligodendrocyte precursor cell	0.999999562868203	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-4.918014675988477
Brush cell of epithelium proper of large intestine	0.999999704795497	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-4.994328267790406
epithelial cell	0.999999719188979	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-5.003967587708669
neuron	0.999999993540813	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-5.68714107128399
professional antigen presenting cell	0.999999998940113	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-5.988352394716825
medium spiny neuron	0.999999999962795	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-6.511487879254349
neuroepithelial cell	0.9999999999928	0.9999999999928	UKB_460K.blood_LYMPHOCYTE_COUNT	False	-6.753822035141903
intermediate monocyte	9.15096410933168e-34	1.0981156931198e-31	UKB_460K.blood_MONOCYTE_COUNT	True	12.05478055883453
promonocyte	8.00419368367312e-33	4.802516210203871e-31	UKB_460K.blood_MONOCYTE_COUNT	True	11.874764691055354
classical monocyte	6.14077634951608e-31	2.45631053980643e-29	UKB_460K.blood_MONOCYTE_COUNT	True	11.506167841823796
non-classical monocyte	2.2390305889749e-28	6.71709176692469e-27	UKB_460K.blood_MONOCYTE_COUNT	True	10.985689473969929
leukocyte	7.64241170667426e-22	1.83417880960182e-20	UKB_460K.blood_MONOCYTE_COUNT	True	9.53296886837739
basophil	4.9372320921570306e-20	9.874464184314071e-19	UKB_460K.blood_MONOCYTE_COUNT	True	9.09032368512592
neutrophil	8.951709953088641e-20	1.53457884910091e-18	UKB_460K.blood_MONOCYTE_COUNT	True	9.025403593023329
macrophage	6.909095566014531e-19	1.03636433490218e-17	UKB_460K.blood_MONOCYTE_COUNT	True	8.798885233139268
myeloid leukocyte	1.3116496717784599e-18	1.74886622903795e-17	UKB_460K.blood_MONOCYTE_COUNT	True	8.726648880934235
hematopoietic stem cell	1.98904888602268e-17	2.3868586632272197e-16	UKB_460K.blood_MONOCYTE_COUNT	True	8.413542578712166
granulocyte	2.8620759114820804e-15	3.1222646307077204e-14	UKB_460K.blood_MONOCYTE_COUNT	True	7.809882073462837
monocyte	1.3704401958923901e-14	1.37044019589239e-13	UKB_460K.blood_MONOCYTE_COUNT	True	7.6100037173779995
immature B cell	1.55903953501181e-13	1.43911341693398e-12	UKB_460K.blood_MONOCYTE_COUNT	True	7.289196971955476
myeloid dendritic cell	3.26625566062354e-13	2.7996477091058897e-12	UKB_460K.blood_MONOCYTE_COUNT	True	7.1888796688330325
mature alpha-beta T cell	6.81464884804052e-13	5.451719078432409e-12	UKB_460K.blood_MONOCYTE_COUNT	True	7.087767207068011
proerythroblast	3.99118430698194e-12	2.9933882302364595e-11	UKB_460K.blood_MONOCYTE_COUNT	True	6.838863879490308
granulocytopoietic cell	7.468624067514e-12	5.2719699300098794e-11	UKB_460K.blood_MONOCYTE_COUNT	True	6.748508665028399
granulocyte monocyte progenitor cell	9.15690647128348e-12	6.104604314188989e-11	UKB_460K.blood_MONOCYTE_COUNT	True	6.718870854467412
lung macrophage	2.20876827897941e-11	1.39501154461857e-10	UKB_460K.blood_MONOCYTE_COUNT	True	6.589350883685944
NK cell	4.91588292842976e-10	2.9495297570578604e-09	UKB_460K.blood_MONOCYTE_COUNT	True	6.1121176458934725
DN4 thymocyte	9.11358159520444e-10	5.20776091154539e-09	UKB_460K.blood_MONOCYTE_COUNT	True	6.0128660607434785
naive B cell	2.17216039449272e-08	1.18481476063239e-07	UKB_460K.blood_MONOCYTE_COUNT	True	5.476250705770688
lymphocyte	3.78377621690838e-08	1.97414411316959e-07	UKB_460K.blood_MONOCYTE_COUNT	True	5.377146672166721
late pro-B cell	4.33402925338337e-08	2.16701462669169e-07	UKB_460K.blood_MONOCYTE_COUNT	True	5.352639178617237
B cell	6.90382773619469e-08	3.30668017008397e-07	UKB_460K.blood_MONOCYTE_COUNT	True	5.267789168358746
CD8-positive, alpha-beta T cell	7.16447370184859e-08	3.30668017008397e-07	UKB_460K.blood_MONOCYTE_COUNT	True	5.260980188959828
CD4-positive, alpha-beta T cell	4.05567860071472e-07	1.80252382253987e-06	UKB_460K.blood_MONOCYTE_COUNT	True	4.932668935621568
valve cell	2.65885666836713e-06	1.13951000072877e-05	UKB_460K.blood_MONOCYTE_COUNT	True	4.551846482351703
microglial cell	3.01652301054146e-06	1.24821641815509e-05	UKB_460K.blood_MONOCYTE_COUNT	True	4.525227890658954
mature NK T cell	3.547774822448e-06	1.4191099289792e-05	UKB_460K.blood_MONOCYTE_COUNT	True	4.490801979105512
megakaryocyte-erythroid progenitor cell	2.62818609832204e-05	0.000101736236064	UKB_460K.blood_MONOCYTE_COUNT	True	4.043925080771167
dendritic cell	7.42199212975005e-05	0.0002783247048656	UKB_460K.blood_MONOCYTE_COUNT	True	3.7936651164682305
T cell	0.0001395515579293	0.0005074602106521	UKB_460K.blood_MONOCYTE_COUNT	True	3.6339609567273925
plasmacytoid dendritic cell	0.0001950887280129	0.0006885484518105	UKB_460K.blood_MONOCYTE_COUNT	True	3.5466399404053996
bronchial smooth muscle cell	0.0002993277242322	0.001026266483082	UKB_460K.blood_MONOCYTE_COUNT	True	3.4322228351743567
fenestrated cell	0.0011962940168174	0.0039876467227247	UKB_460K.blood_MONOCYTE_COUNT	True	3.036604947428152
smooth muscle cell of the pulmonary artery	0.0026307709845271	0.0085322302200879	UKB_460K.blood_MONOCYTE_COUNT	True	2.7905693957894675
Kupffer cell	0.0034599253819963	0.0109260801536726	UKB_460K.blood_MONOCYTE_COUNT	True	2.700676989682534
vein endothelial cell	0.0045173251939067	0.0138994621350977	UKB_460K.blood_MONOCYTE_COUNT	True	2.6107401856083428
endothelial cell of coronary artery	0.0065506155457684	0.0196518466373054	UKB_460K.blood_MONOCYTE_COUNT	True	2.481005610556482
early pro-B cell	0.0079606631384285	0.0232995018685713	UKB_460K.blood_MONOCYTE_COUNT	True	2.4107140373982348
precursor B cell	0.0109884263689789	0.0313955039113684	UKB_460K.blood_MONOCYTE_COUNT	True	2.290767699366136
pericyte cell	0.0166987626620553	0.0466011981266659	UKB_460K.blood_MONOCYTE_COUNT	True	2.1272715723643527
endothelial cell of hepatic sinusoid	0.0206500211083994	0.0563182393865437	UKB_460K.blood_MONOCYTE_COUNT	True	2.0405051138571815
lymphoid progenitor cell	0.0243734917633504	0.0649959780356011	UKB_460K.blood_MONOCYTE_COUNT	True	1.9707980178846352
endothelial cell of lymphatic vessel	0.0334469525908992	0.0872529198023457	UKB_460K.blood_MONOCYTE_COUNT	True	1.8323861826083134
plasma cell	0.0385016302466424	0.0983020346722785	UKB_460K.blood_MONOCYTE_COUNT	True	1.7683449087732823
kidney interstitial fibroblast	0.0484950551936835	0.121237637984209	UKB_460K.blood_MONOCYTE_COUNT	False	1.6596240333052585
bladder cell	0.103284558552544	0.252941776047046	UKB_460K.blood_MONOCYTE_COUNT	False	1.2630558276377428
epidermal cell	0.217557796145531	0.518828663203856	UKB_460K.blood_MONOCYTE_COUNT	False	0.7804677682767596
type I pneumocyte	0.220502181861639	0.518828663203856	UKB_460K.blood_MONOCYTE_COUNT	False	0.7704982988887636
pancreatic stellate cell	0.230158013830241	0.52383439870808	UKB_460K.blood_MONOCYTE_COUNT	False	0.7383265644328295
endocardial cell	0.231360192762735	0.52383439870808	UKB_460K.blood_MONOCYTE_COUNT	False	0.7343747269544822
keratinocyte stem cell	0.250069548206118	0.555710107124707	UKB_460K.blood_MONOCYTE_COUNT	False	0.6742709075252513
mesenchymal stem cell of adipose	0.311494081221463	0.679623449937737	UKB_460K.blood_MONOCYTE_COUNT	False	0.4916197732580953
brain pericyte	0.333430468272795	0.714493860584562	UKB_460K.blood_MONOCYTE_COUNT	False	0.43046016669732967
pancreatic ductal cell	0.376669352701954	0.792988110951483	UKB_460K.blood_MONOCYTE_COUNT	False	0.3142400779643574
intestinal crypt stem cell	0.439885204372432	0.901238478504546	UKB_460K.blood_MONOCYTE_COUNT	False	0.15126026977274942
regulatory T cell	0.447683503964218	0.901238478504546	UKB_460K.blood_MONOCYTE_COUNT	False	0.13151615474872524
pulmonary interstitial fibroblast	0.450619239252273	0.901238478504546	UKB_460K.blood_MONOCYTE_COUNT	False	0.12409699361982975
respiratory basal cell	0.515838844740303	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-0.03971253193568814
smooth muscle cell	0.598789951442263	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-0.250216278553066
oligodendrocyte	0.616700492076938	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-0.296826443469614
myeloid cell	0.616781762635041	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-0.2970393401369367
luminal epithelial cell of mammary gland	0.650718820539698	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-0.387261859003492
pancreatic B cell	0.704067826184606	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-0.5361363092199302
secretory cell	0.732417613260367	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-0.6201412850320657
mesangial cell	0.736041320621171	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-0.6311883800991887
basal cell of epidermis	0.75716342874494	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-0.6972071859283879
adventitial cell	0.801619115531497	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-0.8474187287954064
enterocyte of epithelium of large intestine	0.821123107976804	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-0.9196536443349553
thymocyte	0.828845759862027	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-0.9496138856851079
fibroblast	0.833340497691111	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-0.9674502410273738
kidney loop of Henle ascending limb epithelial cell	0.84640219688099	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-1.0211241846095593
basal cell	0.84763812771819	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-1.0263561386940174
keratinocyte	0.855728453040851	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-1.0613230941571548
mesenchymal stem cell	0.865505001252519	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-1.1053914718272837
stromal cell	0.866536157633811	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-1.1101655734665246
kidney collecting duct principal cell	0.886169167266255	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-1.206404230987053
ventricular myocyte	0.887771187299575	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-1.2147600408312076
type II pneumocyte	0.905681548969598	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-1.3146222096981175
fibroblast of lung	0.912979264095133	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-1.3593317993249554
bulge keratinocyte	0.92169164585101	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-1.4165425742348496
fibroblast of cardiac tissue	0.928213153753841	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-1.462611581090008
skeletal muscle satellite cell	0.928344186120313	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-1.4635694393137597
hepatocyte	0.929112252136582	0.999999999986867	UKB_460K.blood_MONOCYTE_COUNT	False	-1.469211265186124
